,VAR1,VAR2,Y
0,14.841635150807369,13.646008866079713,180.29397259421927
1,14.326151483844695,3.6815215909957,77.70645812685574
2,16.87417038742906,19.54913538699557,193.48018455396084
3,3.8326704693762537,10.033357518108312,90.26644093753609
4,18.603873668319455,3.542746844993603,126.7737304375197
5,18.74858934045947,18.08722264404135,193.64290073074818
6,11.392318341712777,14.239207808851184,140.5240540721052
7,3.6602115123997025,3.2060819056137047,80.82349527814789
8,1.0202973542134353,13.278643743391797,101.2363836241635
9,11.673813596709357,7.976215940918713,118.3541923832073
10,8.053621867025944,5.413919565773167,113.25357719030514
11,1.8063254766703674,10.925569164124491,105.14831807423559
12,1.8859308610923975,12.414226862685362,106.33678336512813
13,5.360474637329526,5.473353397260792,85.63757250302444
14,12.890308531405486,7.865570558179971,124.89805612757654
15,7.441469843990052,11.002111215569531,121.54326754578196
16,3.125557448495231,8.379252583123098,70.24900914005792
17,12.444269220085287,14.515095093942815,150.40242064181254
18,0.4818603469274252,14.061607343517462,127.09116903930628
19,3.8129878552273477,7.433768355920167,74.78712291599389
20,4.549752186049945,15.462857217559536,138.33232077482987
21,5.59853088888322,11.553844745493357,107.749031287536
22,15.096669573264403,4.564211571746688,90.76424153082424
23,15.758320756515523,1.3969146626906759,92.8426161238883
24,12.810276383140325,10.313492611297317,121.52803163004617
25,7.53651154385929,6.845739574955532,89.74613229436424
26,19.173521090041405,8.289075158402095,124.02113002980597
27,13.8866281230826,3.3616019696620447,98.2976028164675
28,4.131262668503686,5.090025246778076,98.27203228935133
29,14.824385496835038,6.0949890210216,105.5806681260998
30,10.234328556671421,5.622029477772548,114.64025088669968
31,6.538901726797262,10.623211181237291,109.1478517668983
32,12.756184772197365,2.809392150622685,109.42413654293455
33,11.91189245801711,14.238338269300776,135.25965699245265
34,10.706369588028949,6.2682092507559855,99.31646915492038
35,16.29581823241793,19.079552836423854,187.32012329437737
36,18.2495710165929,0.3138574763155222,78.06166107894936
37,0.7653789360000962,2.063425283485789,32.244017366281625
38,14.6199846924884,17.312699614365656,162.47488723288794
39,12.07263296401679,14.827783527064256,155.27177296608426
40,18.772136822369074,10.900460786930353,166.79504167969924
41,4.903411864364704,11.084697464425279,120.29902397997071
42,7.068549054904181,18.417776393896965,145.49543573578634
43,9.741810551863274,19.17751596659015,172.16391128139043
44,13.36394898025883,18.825364970853286,181.93515776454512
45,10.56515016570913,4.522062222054166,92.25485971651503
46,5.903236259696564,11.857848125076611,99.37989723426348
47,2.070141876505056,16.338811311415256,135.90389541635489
48,5.241518643930629,9.332380545040412,107.40500458545654
49,0.44369107324078394,1.584135655038219,48.243238777294614
