,x,y
0,0.5743279263218248,30.534347409075544
1,18.659457471054907,82.86924050091054
2,17.39586796902133,70.51010462413201
3,1.2083479068986414,24.837738086127313
4,11.93849182391158,28.4669108011086
5,14.12184666153494,21.599353833280006
6,8.037695280083314,1.4643557729218522
7,18.54857121316583,76.85912001509423
8,13.9010400370271,24.255833372282922
9,18.716510334357295,90.31583740224093
10,13.406307417158718,18.391365055535545
11,14.356015943709352,39.29699177185003
12,3.8419335178796565,12.03386828648544
13,10.077374582955619,3.2397588681347322
14,18.10762932766021,74.86887667388311
15,11.035974366613866,-2.7762914479855536
16,3.777117480224119,-6.97422885905832
17,17.32224667403329,83.99238023501705
18,4.82983377569523,13.109439187250505
19,2.014607647178106,15.918018693998839
20,1.2010155861704708,11.119120082850824
21,15.45562760902521,62.166929132371166
22,7.4969239774781045,-5.317780906770341
23,18.343233771650674,99.15474608833853
24,2.1926680918705688,27.189476030666135
25,8.208285421057118,-3.4740963534711593
26,15.968484024062139,46.65893427270356
27,19.33366227682107,110.1440069864413
28,3.409864215712286,5.170040738292446
29,1.223007069949209,26.199377042244066
30,2.126941543996528,25.030378857834332
31,19.507091356959222,120.82969469497958
32,15.035664974948975,43.6308928628986
33,2.0935579047085007,16.46497136925327
34,7.511517776644043,-2.8584260293108024
35,7.340435717657687,-1.2010445340817526
36,14.054040432900477,33.52766058045721
37,10.351037727561135,10.560101904038305
38,16.271285131140047,57.50596023272187
39,8.157410416422215,-4.262433408406766
40,10.074072831209532,-7.34033735390819
41,16.66695321480727,68.77390593540777
42,17.11464407691982,72.97403783374541
43,1.1260669802829537,14.006338965878527
44,19.77812678006425,117.70315897685408
45,7.1680787186755035,-13.715454785481212
46,13.118541955028533,19.20303399612392
47,12.978927774994427,17.814430404290583
48,12.123749679843636,24.816533980717384
49,5.23876904613688,-12.507727424335982
