,x,y
0,5.516343648149775,-16.856029715312033
1,8.165208316414866,7.476452119926947
2,14.113848306347027,64.89412632343408
3,15.347153224285057,30.633934722661216
4,6.5283915559367305,-19.703790075168634
5,6.178159896647193,-4.324214076260368
6,7.334037659697385,-16.02708415297689
7,6.255313754937291,-29.71035536167692
8,10.83227474364568,64.90304662938472
9,7.99099254415462,8.46289495956681
10,11.747156737188524,78.80652162730513
11,5.549033698866288,-2.866749828034365
12,3.6415756103779273,36.74795479991223
13,16.752573458477553,15.694915683356253
14,0.3276362299293778,72.13612380612463
15,1.957570527274084,61.127368487187
16,13.890974066309713,76.4780498636952
17,0.1406230154776411,92.05944049510964
18,17.193148339975075,-4.08927176793482
19,17.318162442575005,3.4778335991609133
20,4.103808486725327,5.735756879701352
21,6.6680126488207625,-23.820173979035214
22,6.739897263606139,-23.73305877867429
23,2.938714076141067,53.98639896550013
24,9.976332318407405,54.91062337320125
25,0.7468444201198232,85.16962612312113
26,19.72417423532946,-21.276629948241172
27,7.710340943615055,-12.255821000377088
28,12.480426281808533,97.92852300553287
29,13.609891507945374,90.9572137856602
30,1.7228457208146875,72.55854556280248
31,9.73298292199329,46.884805221864845
32,14.847322766515724,52.031661174458584
33,4.739010746227656,-0.45964461100934884
34,3.7502810206987003,26.243725129911283
35,2.7756629486642748,56.72154794174175
36,17.988458303102497,-9.314078828379678
37,17.086665677131077,11.038172386836077
38,9.9845692416072,42.09810110597689
39,8.461848995957524,7.271081875711072
40,4.9263401781227305,8.305042676004849
41,4.699030470169976,-12.96801482779901
42,9.024242384909805,35.2683922404565
43,5.22521278421239,-21.898336573206937
44,17.2243213652216,-2.643109600734796
45,1.8120813505120092,71.44039871849755
46,16.606060587803746,25.743505398606
47,3.2457660653181586,23.629835668589962
48,5.4228278810221875,-15.59406936733162
49,13.290377451944135,79.14893036024546
