,VAR1,VAR2,VAR3,Y
0,7.947293456321789,3.9021301736549607,8.552528774037986,181.0037482646328
1,0.5610758740448318,15.91517290109061,4.228905204923734,194.13991133415226
2,13.458882488594227,2.878129238993441,12.818715618112119,277.4553029057837
3,11.89837513259832,19.494384734518167,0.5617977395042861,296.32958558238016
4,15.563694100606808,12.846383635231891,9.205686362028935,318.8213712700415
5,2.5168693026360223,9.9972533328952,6.954333346016089,177.82598505430536
6,3.451945005941819,11.364366741415001,19.954502727532816,328.509108545214
7,18.184654894781715,10.986897110735947,8.406181991814059,340.7038196663924
8,0.822179337094846,9.916755574777119,8.374795682842517,207.18892495408954
9,16.333493980216666,11.291591000451604,13.970582820261084,387.8286014305469
10,16.541229657997523,16.339152095812107,10.852073003984808,379.4285512121979
11,7.386745289771506,8.53831266568866,16.582647530097983,308.33894437834783
12,2.3912484736990036,11.907765770267591,9.623465353957418,224.22103502405753
13,14.119327620629164,2.323367612998959,4.036827532907616,179.67436331566967
14,14.597178758808747,8.83051409387715,4.84233924732651,250.8631666732403
15,7.830926558544162,0.6004945988434884,9.109148535044543,193.51968186841128
16,11.426416209171018,11.34471320055345,9.716224392605358,301.0229202887587
17,16.833601680326968,5.072036112906375,0.19589238685821408,196.73763309895747
18,3.985371085621374,4.421919153263771,19.548884827929445,265.7811358297823
19,1.2519024974823578,12.446814213730802,6.9894935095143,204.27517676897807
20,7.918793041796248,17.126295057424947,12.181959502967846,319.96057001334646
21,5.261089630453009,10.719496522987917,14.679516399686435,312.3281886761642
22,2.4291648485456063,6.7948707605593395,14.093528354420574,248.1302803559794
23,19.911630128645623,2.8992060999167624,16.749589428540222,342.1878832443048
24,3.079273420768911,1.1775454301952126,4.299559447793233,92.4233746207164
25,6.768415344760181,1.8423212221829477,0.5120967135408327,98.99309382405804
26,10.58400117320402,6.128002885975188,12.561291356276765,266.64442963221353
27,12.738936185952872,0.15575289352667276,5.924518640701731,166.89575163618724
28,17.375198405683015,15.224394418865572,18.6722424923295,477.4137137943759
29,0.8040323186571086,4.458979869059858,12.672071674830887,208.6355348351633
30,2.656897889523011,17.20270481323557,5.133969734922936,229.5657948765084
31,16.04136238078096,0.50705908287483,14.407801223808574,284.08489782669244
32,4.1291505489062015,11.816571704288002,7.1637436888102695,221.67272189750759
33,18.335123486660358,8.601279695233156,5.651725175771483,288.12593478494387
34,9.783767271004354,15.020895767445461,11.916293263394218,357.68312979254097
35,17.547939281542067,0.6859296407401261,15.862160656442752,344.57621124177336
36,16.00856361129673,5.919044420264992,1.852085343479919,239.27846985944421
37,10.446951024291206,18.32714983419091,2.119427609091098,251.09119185134554
38,17.3511055190568,10.494109705831054,6.050944822530946,299.51755707268285
39,0.23633964255748374,19.623276420488722,18.567768672632695,345.20557685455924
40,14.362023810190435,6.633207080847912,18.819177813712553,358.2965315236702
41,7.866089373281088,2.3212786037996813,18.987488334312854,311.8726504609225
42,11.518560578818713,7.104244257178434,16.84007493954121,311.4233593794503
43,19.093251648846138,6.483509138574323,12.297935152127726,326.0176980670519
44,12.75062324574927,9.1321831435047,0.9736632856865657,187.61867488552014
45,0.42734774964258593,16.725181077508008,11.192911196764443,270.2503778567635
46,9.63509456183875,6.350997069594262,12.18546235470394,279.79393297360383
47,14.435567195904417,1.6906091684509872,14.835045386422516,290.9767376810144
48,8.791278421529986,16.139917948954256,16.819981795990888,383.6109500788327
49,12.290166514695214,14.099041020425304,7.173214393696248,323.6775872859576
