,x,y
0,11.458387238505264,7.9720441643459505
1,7.499356856783173,1.7201790976502842
2,9.837955860690853,-9.224455109898832
3,7.890893713817421,-0.12041702031522306
4,7.96092688001491,4.8367085183515535
5,5.633252560630382,12.167517252592337
6,11.133111134620703,-3.936646570281821
7,9.724758202228351,11.120655998439702
8,14.711083471757052,38.304579777204694
9,18.245742139185484,71.20439846636435
10,3.23484322420011,7.944323351564462
11,6.550960590061285,1.1657662934756061
12,5.506396971644946,11.646003818133714
13,2.0009185619378966,29.268473987090385
14,0.13847234520610208,20.305755497323343
15,12.921649569893596,18.802228084675924
16,13.742185583080035,43.19988866650155
17,10.02614458287791,10.958533545707205
18,5.852756721317638,5.376039017555698
19,3.305612412537755,22.621828187776586
20,3.294851872054947,-0.8444739802432881
21,1.4827314002864922,34.03755082393391
22,7.934812442084372,-10.227126987670964
23,18.122402271887005,97.12251683785334
24,10.333975208822164,-0.20023455948087232
25,10.832627972229007,12.70542528269235
26,13.158924775977487,14.911156575822002
27,9.279205185364097,-1.9799024329272523
28,7.620648212229064,5.608791566766655
29,16.76039080993975,61.83284259868358
30,1.8937187112143672,10.551714856295145
31,2.725247109679294,-1.0531811964645776
32,11.38281978995622,21.952627498186285
33,11.257280648662867,22.962661348847018
34,18.198404629314066,78.95156220496708
35,14.266027396310317,48.54707786482042
36,7.29618377677844,-12.659477509623532
37,10.183471777884312,-3.0241406267493396
38,0.46080667888386717,40.55897757989101
39,1.9473589799276114,8.253813919059983
40,7.324186934324606,12.193972126653346
41,2.6055251348876007,2.798552093583818
42,19.6362621916074,118.17405854931255
43,14.071247883560488,18.927582870568436
44,15.86472906527107,44.42656331537279
45,5.094063438757357,-6.033044152939841
46,10.967099253972297,14.896195001180747
47,19.066503023439132,105.80120022599817
48,10.31227702281189,7.92094920808746
49,0.7979669357381569,22.38396420751356
